usage_id,usage_date,usage_ts,subscription_id,resource_group_id,service_id,resource_name,meter_name,region,usage_quantity,unit_price,cost_amount,currency,pricing_model,environment,source_system,created_at,updated_at
7244,2026-04-29,2026-04-29 01:21:06,1,1,1,vm-end-498,D8s v5 VM Hours,westeurope,233.4871,0.462895,108.08,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.042644,2026-05-05 15:38:48.042644
7245,2026-04-29,2026-04-29 05:47:39,2,2,1,vm-data-869,D4s v5 VM Hours,westeurope,271.5786,0.822493,223.3715,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.042644,2026-05-05 15:38:48.042644
7246,2026-04-29,2026-04-29 16:45:22,2,5,1,vm-crime-680,D8s v5 VM Hours,westeurope,275.8128,0.193402,53.3427,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.042644,2026-05-05 15:38:48.042644
7247,2026-04-29,2026-04-29 20:57:30,3,1,4,dbr-entire-913,All Purpose Compute DBU,westeurope,107.2601,0.481897,51.6883,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.042644,2026-05-05 15:38:48.042644
7248,2026-04-29,2026-04-29 07:36:43,2,5,2,storage-continue-713,Write Operations,westeurope,388.4564,0.086328,33.5347,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.042644,2026-05-05 15:38:48.042644
7249,2026-04-29,2026-04-29 12:31:28,1,1,2,storage-lot-321,Write Operations,westeurope,301.5513,0.023078,6.9592,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.042644,2026-05-05 15:38:48.042644
7250,2026-04-29,2026-04-29 09:50:40,2,1,1,vm-where-490,E8s v5 VM Hours,westeurope,324.6171,1.155425,375.0707,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.042644,2026-05-05 15:38:48.042644
7251,2026-04-29,2026-04-29 22:26:30,2,2,3,adf-talk-617,Data Movement Hours,westeurope,495.1418,0.025624,12.6875,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.042644,2026-05-05 15:38:48.042644
7252,2026-04-29,2026-04-29 03:28:26,3,2,3,adf-second-516,Pipeline Activity Runs,westeurope,288.1829,0.04006,11.5446,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.042644,2026-05-05 15:38:48.042644
7253,2026-04-29,2026-04-29 17:23:19,1,2,4,dbr-pull-487,Jobs Compute DBU,westeurope,459.92,0.764765,351.7307,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.042644,2026-05-05 15:38:48.042644
7254,2026-04-29,2026-04-29 01:30:37,1,4,3,adf-boy-228,Data Movement Hours,westeurope,325.0262,0.037736,12.2652,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.042644,2026-05-05 15:38:48.042644
7255,2026-04-29,2026-04-29 18:28:12,1,4,6,eventhub-almost-675,Standard Throughput Unit,westeurope,238.2953,0.132159,31.4929,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.042644,2026-05-05 15:38:48.042644
7256,2026-04-29,2026-04-29 10:36:23,1,3,6,eventhub-knowledge-493,Standard Throughput Unit,northeurope,330.3907,0.19839,65.5462,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.042644,2026-05-05 15:38:48.042644
7257,2026-04-29,2026-04-29 22:26:18,2,2,4,dbr-arm-705,Jobs Compute DBU,westeurope,129.2834,0.734429,94.9495,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.042644,2026-05-05 15:38:48.042644
7258,2026-04-29,2026-04-29 02:17:50,3,3,5,sqldb-sense-460,General Purpose vCore Hours,northeurope,23.6066,0.737203,17.4029,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.043645,2026-05-05 15:38:48.043645
7259,2026-04-29,2026-04-29 22:05:22,3,5,2,storage-second-114,Write Operations,westeurope,70.9355,0.087967,6.24,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.043645,2026-05-05 15:38:48.043645
7260,2026-04-29,2026-04-29 01:31:59,1,5,1,vm-marriage-555,D8s v5 VM Hours,westeurope,103.064,0.807245,83.1979,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.043645,2026-05-05 15:38:48.043645
7261,2026-04-29,2026-04-29 23:30:04,3,1,3,adf-friend-270,Pipeline Activity Runs,westeurope,220.4809,0.00335,0.7386,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.043645,2026-05-05 15:38:48.043645
7262,2026-04-29,2026-04-29 02:50:06,3,3,5,sqldb-for-951,Storage GB,northeurope,108.9967,0.421618,45.955,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.043645,2026-05-05 15:38:48.043645
7263,2026-04-29,2026-04-29 05:12:33,1,3,1,vm-information-840,E8s v5 VM Hours,northeurope,66.1191,1.151327,76.1247,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.043645,2026-05-05 15:38:48.043645
7264,2026-04-29,2026-04-29 19:35:55,3,1,1,vm-young-340,D8s v5 VM Hours,westeurope,291.5014,0.204543,59.6246,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.043645,2026-05-05 15:38:48.043645
7265,2026-04-29,2026-04-29 11:21:54,3,2,2,storage-at-455,Read Operations,westeurope,120.3439,0.081202,9.7722,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.043645,2026-05-05 15:38:48.043645
7266,2026-04-29,2026-04-29 16:19:46,2,2,6,eventhub-star-402,Ingress Events,westeurope,326.9852,0.130297,42.6052,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.043645,2026-05-05 15:38:48.043645
7267,2026-04-29,2026-04-29 02:56:30,3,2,7,log-day-756,Data Retention GB,westeurope,201.0056,0.288572,58.0046,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.043645,2026-05-05 15:38:48.043645
7268,2026-04-29,2026-04-29 20:03:28,1,4,7,log-explain-856,Data Ingestion GB,westeurope,242.0451,2.156354,521.9349,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.043645,2026-05-05 15:38:48.043645
7269,2026-04-29,2026-04-29 04:01:03,2,2,5,sqldb-hair-137,Storage GB,westeurope,12.0505,1.349341,16.2602,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.043645,2026-05-05 15:38:48.043645
7270,2026-04-29,2026-04-29 16:10:30,2,4,6,eventhub-better-952,Standard Throughput Unit,westeurope,154.2842,0.167418,25.83,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.043645,2026-05-05 15:38:48.043645
7271,2026-04-29,2026-04-29 08:13:23,2,4,1,vm-boy-516,D8s v5 VM Hours,westeurope,401.8728,0.481868,193.6496,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.043645,2026-05-05 15:38:48.043645
7272,2026-04-29,2026-04-29 16:15:13,1,2,5,sqldb-board-506,General Purpose vCore Hours,westeurope,299.3993,1.278964,382.9209,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.043645,2026-05-05 15:38:48.043645
7273,2026-04-29,2026-04-29 11:38:27,3,4,4,dbr-tax-836,All Purpose Compute DBU,westeurope,132.487,0.545274,72.2417,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.043645,2026-05-05 15:38:48.043645
7274,2026-04-29,2026-04-29 06:19:16,3,1,3,adf-create-878,Pipeline Activity Runs,westeurope,321.8671,0.012514,4.0278,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.043645,2026-05-05 15:38:48.043645
7275,2026-04-29,2026-04-29 01:12:12,1,3,3,adf-shoulder-838,Pipeline Activity Runs,northeurope,169.2125,0.028618,4.8425,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.043645,2026-05-05 15:38:48.043645
7276,2026-04-29,2026-04-29 23:47:10,2,4,3,adf-personal-620,Pipeline Activity Runs,westeurope,95.4786,0.017255,1.6475,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.043645,2026-05-05 15:38:48.043645
7277,2026-04-29,2026-04-29 16:08:36,2,5,4,dbr-side-154,All Purpose Compute DBU,westeurope,35.812,0.262476,9.3998,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.043645,2026-05-05 15:38:48.043645
7278,2026-04-29,2026-04-29 17:06:21,1,2,7,log-talk-304,Data Ingestion GB,westeurope,435.7166,1.783318,777.0213,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.043645,2026-05-05 15:38:48.043645
7279,2026-04-29,2026-04-29 21:45:06,3,5,6,eventhub-not-418,Ingress Events,westeurope,66.0544,0.134239,8.8671,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.043645,2026-05-05 15:38:48.043645
7280,2026-04-29,2026-04-29 13:58:50,2,3,6,eventhub-Mr-606,Standard Throughput Unit,northeurope,68.189,0.03047,2.0777,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.043645,2026-05-05 15:38:48.043645
7281,2026-04-29,2026-04-29 20:57:00,2,4,2,storage-financial-370,Read Operations,westeurope,238.8343,0.058128,13.883,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.043645,2026-05-05 15:38:48.043645
7282,2026-04-29,2026-04-29 21:56:18,3,4,7,log-about-780,Data Ingestion GB,westeurope,7.6566,0.248176,1.9002,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.043645,2026-05-05 15:38:48.043645
7283,2026-04-29,2026-04-29 02:16:32,3,5,5,sqldb-feeling-678,General Purpose vCore Hours,westeurope,472.4505,0.568192,268.4426,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.044643,2026-05-05 15:38:48.044643
7284,2026-04-29,2026-04-29 20:15:12,1,5,1,vm-again-740,E8s v5 VM Hours,westeurope,386.8005,0.577891,223.5285,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.044643,2026-05-05 15:38:48.044643
7285,2026-04-29,2026-04-29 21:05:32,1,2,5,sqldb-region-652,General Purpose vCore Hours,westeurope,334.5396,1.194812,399.7119,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.044643,2026-05-05 15:38:48.044643
7286,2026-04-29,2026-04-29 11:11:27,2,1,2,storage-science-513,Hot LRS Data Stored,westeurope,129.4664,0.091084,11.7923,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.044643,2026-05-05 15:38:48.044643
7287,2026-04-29,2026-04-29 18:28:26,1,4,3,adf-record-122,Pipeline Activity Runs,westeurope,428.6899,0.00476,2.0406,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.044643,2026-05-05 15:38:48.044643
7288,2026-04-29,2026-04-29 02:51:55,1,1,6,eventhub-entire-783,Ingress Events,westeurope,268.0599,0.194165,52.0479,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.044643,2026-05-05 15:38:48.044643
7289,2026-04-29,2026-04-29 18:49:09,1,4,7,log-investment-727,Data Ingestion GB,westeurope,41.4967,1.121747,46.5488,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.044643,2026-05-05 15:38:48.044643
7290,2026-04-29,2026-04-29 11:57:04,2,4,3,adf-shake-179,Data Movement Hours,westeurope,145.4123,0.025472,3.7039,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.044643,2026-05-05 15:38:48.044643
7291,2026-04-29,2026-04-29 07:40:47,1,1,5,sqldb-protect-592,General Purpose vCore Hours,westeurope,27.1039,0.149859,4.0618,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.044643,2026-05-05 15:38:48.044643
7292,2026-04-29,2026-04-29 06:05:43,3,4,3,adf-especially-697,Pipeline Activity Runs,westeurope,450.1071,0.023279,10.478,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.044643,2026-05-05 15:38:48.044643
7293,2026-04-29,2026-04-29 18:26:31,2,5,3,adf-personal-223,Data Movement Hours,westeurope,179.7026,0.01898,3.4108,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.044643,2026-05-05 15:38:48.044643
7294,2026-04-29,2026-04-29 23:43:26,1,3,4,dbr-standard-449,Jobs Compute DBU,northeurope,130.5653,0.204973,26.7624,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.044643,2026-05-05 15:38:48.044643
7295,2026-04-29,2026-04-29 18:11:37,3,4,3,adf-success-884,Pipeline Activity Runs,westeurope,69.7911,0.013972,0.9751,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.044643,2026-05-05 15:38:48.044643
7296,2026-04-29,2026-04-29 11:33:45,2,3,5,sqldb-probably-173,Storage GB,northeurope,324.2705,1.004811,325.8306,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.044643,2026-05-05 15:38:48.044643
7297,2026-04-29,2026-04-29 23:23:16,1,1,6,eventhub-degree-895,Ingress Events,westeurope,212.2656,0.250637,53.2016,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.044643,2026-05-05 15:38:48.044643
7298,2026-04-29,2026-04-29 17:57:20,3,1,7,log-just-148,Data Ingestion GB,westeurope,58.9552,1.226278,72.2955,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.044643,2026-05-05 15:38:48.044643
7299,2026-04-29,2026-04-29 20:21:20,1,2,1,vm-air-945,E8s v5 VM Hours,westeurope,422.9066,0.150402,63.606,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.044643,2026-05-05 15:38:48.044643
7300,2026-04-29,2026-04-29 03:27:59,3,2,4,dbr-whether-646,Jobs Compute DBU,westeurope,439.937,0.36547,160.7838,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.044643,2026-05-05 15:38:48.044643
7301,2026-04-29,2026-04-29 11:46:41,1,2,7,log-challenge-837,Data Retention GB,westeurope,150.2686,1.626856,244.4654,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.044643,2026-05-05 15:38:48.044643
7302,2026-04-29,2026-04-29 17:46:37,1,5,2,storage-smile-724,Write Operations,westeurope,306.8444,0.094122,28.8808,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.044643,2026-05-05 15:38:48.044643
7303,2026-04-29,2026-04-29 05:10:03,2,5,1,vm-huge-351,D4s v5 VM Hours,westeurope,152.0167,0.232218,35.301,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.044643,2026-05-05 15:38:48.044643
7304,2026-04-29,2026-04-29 07:32:42,1,4,5,sqldb-suffer-709,General Purpose vCore Hours,westeurope,325.6892,0.122342,39.8455,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.044643,2026-05-05 15:38:48.044643
7305,2026-04-29,2026-04-29 03:43:04,2,5,4,dbr-size-697,All Purpose Compute DBU,westeurope,97.4007,0.272123,26.505,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.044643,2026-05-05 15:38:48.044643
7306,2026-04-29,2026-04-29 02:06:22,1,4,3,adf-PM-726,Data Movement Hours,westeurope,471.5254,0.020499,9.6658,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.044643,2026-05-05 15:38:48.044643
7307,2026-04-29,2026-04-29 10:04:03,1,1,5,sqldb-glass-479,Storage GB,westeurope,369.8791,0.988778,365.7283,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.044643,2026-05-05 15:38:48.044643
7308,2026-04-29,2026-04-29 23:17:14,3,3,7,log-production-514,Data Ingestion GB,northeurope,245.4213,1.319921,323.9367,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.045645,2026-05-05 15:38:48.045645
7309,2026-04-29,2026-04-29 13:43:26,1,2,3,adf-character-557,Data Movement Hours,westeurope,19.4688,0.003212,0.0625,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.045645,2026-05-05 15:38:48.045645
7310,2026-04-29,2026-04-29 12:43:50,1,4,1,vm-bring-411,D8s v5 VM Hours,westeurope,140.9887,0.649108,91.5169,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.045645,2026-05-05 15:38:48.045645
7311,2026-04-29,2026-04-29 12:02:50,3,5,7,log-without-328,Data Retention GB,westeurope,432.0614,2.31288,999.3062,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.045645,2026-05-05 15:38:48.045645
7312,2026-04-29,2026-04-29 21:10:13,3,3,2,storage-family-979,Hot LRS Data Stored,northeurope,292.5928,0.048497,14.1899,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.045645,2026-05-05 15:38:48.045645
7313,2026-04-29,2026-04-29 15:04:28,1,4,6,eventhub-form-174,Standard Throughput Unit,westeurope,93.5864,0.085237,7.977,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.045645,2026-05-05 15:38:48.045645
7314,2026-04-29,2026-04-29 11:03:09,3,5,1,vm-book-274,D4s v5 VM Hours,westeurope,381.2996,0.109235,41.6513,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.045645,2026-05-05 15:38:48.045645
7315,2026-04-29,2026-04-29 21:11:39,3,1,3,adf-too-544,Data Movement Hours,westeurope,483.9134,0.025361,12.2725,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.045645,2026-05-05 15:38:48.045645
7316,2026-04-29,2026-04-29 21:18:21,2,5,3,adf-look-742,Pipeline Activity Runs,westeurope,99.1128,0.019017,1.8848,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.045645,2026-05-05 15:38:48.045645
7317,2026-04-29,2026-04-29 18:25:08,3,1,3,adf-again-558,Pipeline Activity Runs,westeurope,451.4822,0.03637,16.4204,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.045645,2026-05-05 15:38:48.045645
7318,2026-04-29,2026-04-29 15:53:51,2,5,6,eventhub-reduce-714,Ingress Events,westeurope,339.3538,0.091138,30.928,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.045645,2026-05-05 15:38:48.045645
7319,2026-04-29,2026-04-29 14:45:21,3,1,4,dbr-health-126,Jobs Compute DBU,westeurope,456.9359,0.619496,283.07,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.045645,2026-05-05 15:38:48.045645
7320,2026-04-29,2026-04-29 06:52:16,1,5,6,eventhub-effect-807,Ingress Events,westeurope,343.2677,0.025316,8.6902,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.045645,2026-05-05 15:38:48.045645
7321,2026-04-29,2026-04-29 16:52:58,1,1,6,eventhub-environmental-860,Standard Throughput Unit,westeurope,497.0137,0.236715,117.6506,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.045645,2026-05-05 15:38:48.045645
7322,2026-04-29,2026-04-29 16:28:24,1,2,4,dbr-serve-489,All Purpose Compute DBU,westeurope,482.8884,0.343034,165.6471,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.045645,2026-05-05 15:38:48.045645
7323,2026-04-29,2026-04-29 01:00:27,1,3,5,sqldb-fall-132,General Purpose vCore Hours,northeurope,425.8293,1.20804,514.4188,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.045645,2026-05-05 15:38:48.045645
7324,2026-04-29,2026-04-29 07:38:18,3,5,7,log-since-832,Data Retention GB,westeurope,93.1928,2.309393,215.2188,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.045645,2026-05-05 15:38:48.045645
7325,2026-04-29,2026-04-29 05:54:54,3,2,1,vm-some-872,D8s v5 VM Hours,westeurope,437.2692,0.422349,184.6802,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.045645,2026-05-05 15:38:48.045645
7326,2026-04-29,2026-04-29 09:04:54,3,5,5,sqldb-force-264,Storage GB,westeurope,95.88,0.538108,51.5938,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.045645,2026-05-05 15:38:48.045645
7327,2026-04-29,2026-04-29 13:00:23,3,2,5,sqldb-theory-539,General Purpose vCore Hours,westeurope,87.5752,0.317511,27.8061,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.045645,2026-05-05 15:38:48.045645
7328,2026-04-29,2026-04-29 06:47:08,3,1,6,eventhub-whole-326,Standard Throughput Unit,westeurope,114.4098,0.227021,25.9734,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.045645,2026-05-05 15:38:48.045645
7329,2026-04-29,2026-04-29 10:43:00,2,3,2,storage-second-803,Write Operations,northeurope,88.6541,0.051499,4.5656,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.045645,2026-05-05 15:38:48.045645
7330,2026-04-29,2026-04-29 19:59:59,3,4,2,storage-whole-546,Hot LRS Data Stored,westeurope,373.4166,0.142647,53.2668,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.045645,2026-05-05 15:38:48.045645
7331,2026-04-29,2026-04-29 18:24:35,3,1,3,adf-friend-198,Data Movement Hours,westeurope,270.6308,0.013749,3.7209,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.046645,2026-05-05 15:38:48.046645
7332,2026-04-29,2026-04-29 22:02:13,2,2,1,vm-why-987,D8s v5 VM Hours,westeurope,451.6182,0.881903,398.2834,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.046645,2026-05-05 15:38:48.046645
7333,2026-04-29,2026-04-29 09:17:29,2,2,1,vm-little-100,D4s v5 VM Hours,westeurope,8.4328,0.45618,3.8469,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.046645,2026-05-05 15:38:48.046645
7334,2026-04-29,2026-04-29 00:19:36,1,1,7,log-staff-471,Data Ingestion GB,westeurope,255.4552,1.670424,426.7185,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.046645,2026-05-05 15:38:48.046645
7335,2026-04-29,2026-04-29 17:46:05,2,4,2,storage-carry-267,Read Operations,westeurope,63.9878,0.133369,8.534,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.046645,2026-05-05 15:38:48.046645
7336,2026-04-29,2026-04-29 10:23:59,3,3,7,log-follow-962,Data Ingestion GB,northeurope,231.9782,1.384128,321.0875,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.046645,2026-05-05 15:38:48.046645
7337,2026-04-29,2026-04-29 19:28:24,2,5,7,log-will-748,Data Retention GB,westeurope,4.799,0.27339,1.312,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:48.046645,2026-05-05 15:38:48.046645
7338,2026-04-29,2026-04-29 10:31:13,2,4,1,vm-shake-680,D4s v5 VM Hours,westeurope,23.3689,1.050317,24.5448,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.046645,2026-05-05 15:38:48.046645
7339,2026-04-29,2026-04-29 09:26:23,1,2,1,vm-bring-924,D8s v5 VM Hours,westeurope,264.8364,0.227023,60.124,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.046645,2026-05-05 15:38:48.046645
7340,2026-04-29,2026-04-29 17:05:10,1,4,7,log-lead-328,Data Retention GB,westeurope,271.6538,0.429986,116.8073,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.046645,2026-05-05 15:38:48.046645
7341,2026-04-29,2026-04-29 03:47:42,2,1,1,vm-station-464,E8s v5 VM Hours,westeurope,326.5683,0.33994,111.0136,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.046645,2026-05-05 15:38:48.046645
7342,2026-04-29,2026-04-29 01:30:32,3,4,5,sqldb-offer-817,Storage GB,westeurope,121.7858,1.391682,169.4871,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.046645,2026-05-05 15:38:48.046645
7343,2026-04-29,2026-04-29 12:30:13,1,3,3,adf-yeah-972,Pipeline Activity Runs,northeurope,263.6035,0.011999,3.163,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.046645,2026-05-05 15:38:48.046645
7344,2026-04-29,2026-04-29 01:05:47,1,2,2,storage-get-420,Hot LRS Data Stored,westeurope,246.8587,0.061754,15.2445,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.046645,2026-05-05 15:38:48.046645
7345,2026-04-29,2026-04-29 02:59:28,2,4,6,eventhub-artist-613,Standard Throughput Unit,westeurope,313.3076,0.268674,84.1776,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.046645,2026-05-05 15:38:48.046645
7346,2026-04-29,2026-04-29 13:17:34,3,2,7,log-growth-542,Data Ingestion GB,westeurope,140.9742,2.066538,291.3285,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.046645,2026-05-05 15:38:48.046645
7347,2026-04-29,2026-04-29 02:07:39,3,4,4,dbr-hand-603,Jobs Compute DBU,westeurope,426.3858,0.433711,184.9282,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.046645,2026-05-05 15:38:48.046645
7348,2026-04-29,2026-04-29 12:38:40,3,4,7,log-central-134,Data Ingestion GB,westeurope,80.4009,1.110737,89.3043,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.046645,2026-05-05 15:38:48.046645
7349,2026-04-29,2026-04-29 04:12:09,3,1,3,adf-growth-346,Data Movement Hours,westeurope,452.5167,0.006315,2.8576,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:48.046645,2026-05-05 15:38:48.046645
7350,2026-04-29,2026-04-29 23:44:39,3,2,2,storage-throughout-558,Hot LRS Data Stored,westeurope,173.8351,0.035619,6.1918,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.046645,2026-05-05 15:38:48.046645
7351,2026-04-29,2026-04-29 02:45:19,3,4,4,dbr-sing-873,Jobs Compute DBU,westeurope,147.8726,0.477982,70.6804,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:48.046645,2026-05-05 15:38:48.046645
